CodDepto;NoMDepto;CodMunicipio;NomMunicipio;superficie;Urbana;Rural
5; Antioquia ;5002;"Abejorral 	";497;9048;12198
5; Antioquia ;5004;"Abriaqu° 	";290;1003;1861
5; Antioquia ;5021;"Alejandr°a 	";151;2889;2031
5; Antioquia ;5030;"Amag† 	";85;16957;15805
5; Antioquia ;5031;"Amalfi 	";1224;17051;11306
5; Antioquia ;5034;"Andes 	";449;23875;22414
5; Antioquia ;5036;"Angel¢polis 	";87;2658;3459
5; Antioquia ;5038;"Angostura 	";392;3331;8750
5; Antioquia ;5040;"Anor° 	";1447;9398;10613
5; Antioquia ;5044;"Anz† 	";256;1753;5755
5; Antioquia ;5045;"Apartad¢ 	";607;113638;20173
5; Antioquia ;5051;"Arboletes 	";718;12183;19770
5; Antioquia ;5055;"Argelia 	";257;3961;3941
5; Antioquia ;5059;"Armenia 	";111;2063;3251
5; Antioquia ;5079;"Barbosa 	";208;26942;29986
5; Antioquia ;5088;"Bello 	";142;562880;15496
5; Antioquia ;5086;"Belmira 	";279;2042;4363
5; Antioquia ;5091;"Betania 	";170;4278;6492
5; Antioquia ;5093;"Betulia 	";255;5439;11209
5; Antioquia ;5107;"Brice§o 	";406;3226;5278
5; Antioquia ;5113;"Buritic† 	";368;2930;7159
5; Antioquia ;5120;"C†ceres 	";1996;7556;24242
5; Antioquia ;5125;"Caicedo 	";221;2263;6677
5; Antioquia ;5129;"Caldas 	";133;71597;15788
5; Antioquia ;5134;"Campamento 	";200;3183;6497
5; Antioquia ;5138;"Ca§asgordas 	";391;6158;10129
5; Antioquia ;5142;"Caracol° 	";260;3033;1713
5; Antioquia ;5145;"Caramanta 	";86;2460;2408
5; Antioquia ;5147;"Carepa 	";380;39778;13794
5; Antioquia ;5148;"Carmen de Viboral 	";448;3228;932
5; Antioquia ;5150;"Carolina del Pr°ncipe 	";200;89344;10615
5; Antioquia ;5154;"Caucasia 	";1411;53559;9119
5; Antioquia ;5172;"Chigorod¢ 	";608;9242;1164
5; Antioquia ;5190;"Cisneros 	";46;17674;9883
5; Antioquia ;5101;"Ciudad Bol°var 	";285;7514;8020
5; Antioquia ;5197;"Cocorn† 	";210;2303;2680
5; Antioquia ;5206;"Concepci¢n 	";167;8890;13823
5; Antioquia ;5209;"Concordia 	";231;71085;14621
5; Antioquia ;5212;"Copacabana 	";70;10696;13925
5; Antioquia ;5234;"Dabeiba 	";1883;14022;6623
5; Antioquia ;5237;"Donmat°as 	";181;3035;9673
5; Antioquia ;5240;"EbÇjico 	";235;37810;18582
5; Antioquia ;5250;"El Bagre 	";1563;40535;25018
5; Antioquia ;5541;"El Pe§ol 	";143;13029;9769
5; Antioquia ;5607;"El Retiro 	";273;28404;9932
5; Antioquia ;5697;"El Santuario 	";75;6784;5501
5; Antioquia ;5264;"Entrerr°os 	";219;245763;7936
5; Antioquia ;5266;"Envigado 	";78;9687;16237
5; Antioquia ;5282;"Fredonia 	";247;10177;11502
5; Antioquia ;5284;"Frontino 	";1236;2539;3483
5; Antioquia ;5306;"Giraldo 	";96;33883;23141
5; Antioquia ;5308;"Girardota 	";78;5862;4528
5; Antioquia ;5310;"G¢mez Plata 	";360;5929;4297
5; Antioquia ;5313;"Granada 	";183;2739;4241
5; Antioquia ;5315;"Guadalupe 	";87;23063;37858
5; Antioquia ;5318;"Guarne 	";151;6236;2885
5; Antioquia ;5321;"GuatapÇ 	";69;2714;2936
5; Antioquia ;5347;"Heliconia 	";117;3928;1927
5; Antioquia ;5360;"Hispania 	";58;279658;24108
5; Antioquia ;5361;"ItagÅ° 	";17;9067;20036
5; Antioquia ;5353;"Ituango 	";2345;8852;6679
5; Antioquia ;5364;"Jard°n 	";224;8670;5684
5; Antioquia ;5368;"Jeric¢ 	";193;63002;8568
5; Antioquia ;5376;"La Ceja 	";131;69314;9789
5; Antioquia ;5380;"La Estrella 	";35;8025;837
5; Antioquia ;5390;"La Pintada 	";55;15059;8396
5; Antioquia ;5400;"La Uni¢n 	";198;2937;7630
5; Antioquia ;5411;"Liborina 	";217;3674;4964
5; Antioquia ;5425;"Maceo 	";431;51770;19347
5; Antioquia ;5001;Medellin;115;2611104;42625
5; Antioquia ;5440;"Marinilla 	";380;2365;4590
5; Antioquia ;5467;"Montebello 	";86;2158;3325
5; Antioquia ;5475;"Murind¢ 	";1349;6333;8736
5; Antioquia ;5480;"Mutat† 	";1106;3764;6653
5; Antioquia ;5483;"Nari§o 	";313;15875;12778
5; Antioquia ;5495;"Nech° 	";914;14423;31790
5; Antioquia ;5490;"Necocl° 	";1361;3323;2
5; Antioquia ;5501;"Olaya 	";90;2974;5703
5; Antioquia ;5543;"Peque 	";392;5137;4011
5; Antioquia ;5576;"Pueblorrico 	";86;37046;5592
5; Antioquia ;5579;"Puerto Berr°o 	";1184;5557;9566
5; Antioquia ;5585;"Puerto Nare 	";660;4276;15595
5; Antioquia ;5591;"Puerto Triunfo 	";361;14315;16721
5; Antioquia ;5604;"Remedios 	";1985;14906;11027
5; Antioquia ;5615;"Rionegro 	";196;97810;51976
5; Antioquia ;5628;"Sabanalarga 	";256;3706;6011
5; Antioquia ;5631;"Sabaneta 	";15;81757;10402
5; Antioquia ;5642;"Salgar 	";418;8101;11023
5; Antioquia ;5647;"San AndrÇs de Cuerquia 	";177;3447;4178
5; Antioquia ;5649;"San Carlos 	";702;8153;8406
5; Antioquia ;5652;"San Francisco 	";372;3000;3169
5; Antioquia ;5656;"San Jer¢nimo 	";155;8110;8668
5; Antioquia ;5658;"San JosÇ de la Monta§a 	";127;2638;1305
5; Antioquia ;5659;"San Juan de Urab† 	";239;8317;13628
5; Antioquia ;5660;"San Luis 	";453;8621;5122
5; Antioquia ;5664;"San Pedro de los Milagros 	";229;14228;9744
5; Antioquia ;5665;"San Pedro de Urab† 	";479;15617;18050
5; Antioquia ;5667;"San Rafael 	";362;8884;7520
5; Antioquia ;5670;"San Roque 	";441;8142;14476
5; Antioquia ;5674;"San Vicente 	";243;7272;16259
5; Antioquia ;5679;"Santa B†rbara 	";185;14297;14174
5; Antioquia ;5042;"Santa Fe de Antioquia 	";499;23635;16032
5; Antioquia ;5686;"Santa Rosa de Osos 	";805;18995;9284
5; Antioquia ;5690;"Santo Domingo 	";271;3550;9357
5; Antioquia ;5736;"Segovia 	";1231;34360;6881
5; Antioquia ;5756;"Sons¢n 	";1323;19791;18566
5; Antioquia ;5761;"Sopetr†n 	";223;7759;8486
5; Antioquia ;5789;"T†mesis 	";245;8465;8502
5; Antioquia ;5790;"Taraz† 	";1560;15140;14179
5; Antioquia ;5792;"Tarso 	";119;3835;2691
5; Antioquia ;5809;"Titirib° 	";142;5528;5698
5; Antioquia ;5819;"Toledo 	";139;2064;3217
5; Antioquia ;5837;"Turbo 	";2759;59761;76613
5; Antioquia ;5842;"Uramita 	";236;2596;4629
5; Antioquia ;5847;"Urrao 	";2556;18579;13757
5; Antioquia ;5854;"Valdivia 	";545;4724;10045
5; Antioquia ;5856;"Valpara°so 	";130;4129;2649
5; Antioquia ;5858;"Vegach° 	";512;9191;3417
5; Antioquia ;5861;"Venecia 	";141;5998;6271
5; Antioquia ;5873;"Vig°a del Fuerte 	";1780;3827;6042
5; Antioquia ;5885;"Yal° 	";447;4143;3901
5; Antioquia ;5887;"Yarumal 	";724;33019;11677
5; Antioquia ;5890;"Yolomb¢ 	";941;8457;16160
5; Antioquia ;5893;"Yond¢ 	";1881;11664;9401
5; Antioquia ;5895;"Zaragoza 	";1064;13431;13493
8; Atl†ntico ;8078;"Baranoa 	";127;58186;11665
8; Atl†ntico ;8001;"Barranquilla 	";166;1326588;621
8; Atl†ntico ;8137;"Campo de La Cruz 	";33;21200;3346
8; Atl†ntico ;8141;"Candelaria 	";143;12908;5005
8; Atl†ntico ;8296;"Galapa 	";98;64823;4997
8; Atl†ntico ;8372;"Juan de Acosta 	";127;14974;8728
8; Atl†ntico ;8421;"Luruaco 	";246;16183;15397
8; Atl†ntico ;8433;"Malambo 	";108;135703;9693
8; Atl†ntico ;8436;"Manat° 	";206;19638;2700
8; Atl†ntico ;8520;"Palmar de Varela 	";94;31041;1287
8; Atl†ntico ;8549;"Pioj¢ 	";258;3204;4180
8; Atl†ntico ;8558;"Polonuevo 	";72;16971;3390
8; Atl†ntico ;8560;"Ponedera 	";204;15447;11356
8; Atl†ntico ;8573;"Puerto Colombia 	";93;49008;6882
8; Atl†ntico ;8606;"Repel¢n 	";330;19794;9476
8; Atl†ntico ;8634;"Sabanagrande 	";43;34857;1692
8; Atl†ntico ;8638;"Sabanalarga 	";399;78172;26035
8; Atl†ntico ;8675;"Santa Luc°a 	";84;15281;2534
8; Atl†ntico ;8685;"Santo Tom†s 	";66;31492;1838
8; Atl†ntico ;8758;"Soledad 	";67;691895;904
8; Atl†ntico ;8770;"Su†n 	";55;12252;843
8; Atl†ntico ;8832;"Tubar† 	";176;9961;9672
8; Atl†ntico ;8849;"Usiacur° 	";103;12772;918
11; Distrito Capital ;11001;"Bogot† 	";1587;7936532;31563
13; Bol°var ;13006;"Ach° 	";871;5349;20437
13; Bol°var ;13030;"Altos del Rosario 	";248;4079;7921
13; Bol°var ;13042;"Arenal 	";534;4771;3282
13; Bol°var ;13052;"Arjona 	";566;59233;17137
13; Bol°var ;13062;"Arroyohondo 	";162;4981;4041
13; Bol°var ;13074;"Barranco de Loba 	";416;5887;9834
13; Bol°var ;13140;"Calamar 	";256;13360;10559
13; Bol°var ;13160;"Cantagallo 	";669;4844;4163
13; Bol°var ;13001;"Cartagena de Indias 	";709;943502;122068
13; Bol°var ;13188;"Cicuco 	";103;9404;5410
13; Bol°var ;13222;"Clemencia 	";95;13281;2725
13; Bol°var ;13212;"C¢rdoba 	";450;3825;13235
13; Bol°var ;13244;"El Carmen de Bol°var 	";954;54013;21166
13; Bol°var ;13248;"El Guamo 	";390;4876;4428
13; Bol°var ;13268;"El Pe§¢n 	";252;2959;5405
13; Bol°var ;13300;"Hatillo de Loba 	";150;3125;10353
13; Bol°var ;13430;"MaganguÇ 	";1568;98356;46789
13; Bol°var ;13433;"Mahates 	";479;10425;19981
13; Bol°var ;13440;"Margarita 	";295;1640;9865
13; Bol°var ;13442;"Mar°a La Baja 	";547;21211;28971
13; Bol°var ;13458;"Montecristo 	";2079;3955;14279
13; Bol°var ;13473;"Morales 	";1765;7388;16791
13; Bol°var ;13490;"Noros° 	";412;2309;8000
13; Bol°var ;13549;"Pinillos 	";753;3338;22247
13; Bol°var ;13580;"Regidor 	";396;4618;2868
13; Bol°var ;13600;"R°o Viejo 	";1414;5315;5803
13; Bol°var ;13620;"San Crist¢bal 	";56;6744;2132
13; Bol°var ;13647;"San Estanislao 	";208;13034;6775
13; Bol°var ;13650;"San Fernando 	";388;1967;11522
13; Bol°var ;13654;"San Jacinto 	";434;21765;3661
13; Bol°var ;13655;"San Jacinto del Cauca 	";549;2569;8455
13; Bol°var ;13657;"San Juan Nepomuceno 	";675;29195;10705
13; Bol°var ;13667;"San Mart°n de Loba 	";442;7336;8091
13; Bol°var ;13670;"San Pablo 	";1967;23700;6070
13; Bol°var ;13673;"Santa Catalina 	";153;5796;9684
13; Bol°var ;13468;"Santa Cruz de Mompox 	";645;23735;24325
13; Bol°var ;13683;"Santa Rosa de Lima 	";151;20922;2289
13; Bol°var ;13688;"Santa Rosa del Sur 	";2200;21297;14509
13; Bol°var ;13744;"Simit° 	";1445;6149;13679
13; Bol°var ;13760;"Soplaviento 	";91;11007;218
13; Bol°var ;13780;"Talaigua Nuevo 	";261;6341;7309
13; Bol°var ;13810;"Tiquisio 	";758;6364;13351
13; Bol°var ;13836;"Turbaco 	";204;107147;10354
13; Bol°var ;13838;"Turban† 	";148;13310;4725
13; Bol°var ;13873;"Villanueva 	";135;22416;3718
13; Bol°var ;13894;"Zambrano 	";287;11021;1740
15; Boyac† ;15022;"Almeida 	";57;1793;50
15; Boyac† ;15047;"Aquitania 	";828;6478;9374
15; Boyac† ;15051;"Arcabuco 	";155;2651;3446
15; Boyac† ;15087;"BelÇn 	";284;4825;2855
15; Boyac† ;15090;"Berbeo 	";61;1579;34
15; Boyac† ;15092;"BetÇitiva 	";123;1904;69
15; Boyac† ;15097;"Boavita 	";159;2423;2469
15; Boyac† ;15104;"Boyac† 	";48;5162;57
15; Boyac† ;15106;"Brice§o 	";64;2168;38
15; Boyac† ;15109;"Buenavista 	";111;4436;47
15; Boyac† ;15114;"Busbanz† 	";22;-610;686
15; Boyac† ;15131;"Caldas 	";111;3169;19
15; Boyac† ;15135;"Campohermoso 	";302;3094;27
15; Boyac† ;15162;"Cerinza 	";61;1796;1983
15; Boyac† ;15172;"Chinavita 	";148;1336;1921
15; Boyac† ;15176;"Chiquinquir† 	";133;52273;6816
15; Boyac† ;15232;"Ch°quiza 	";71;4809;28
15; Boyac† ;15180;"Chiscas 	";655;3898;66
15; Boyac† ;15183;"Chita 	";748;2240;5707
15; Boyac† ;15185;"Chitaraque 	";157;1397;4584
15; Boyac† ;15187;"Chivat† 	";49;2882;8
15; Boyac† ;15236;"Chivor 	";103;2564;12
15; Boyac† ;15189;"CiÇnega 	";73;1406;3341
15; Boyac† ;15204;"C¢mbita 	";149;1813;11731
15; Boyac† ;15212;"Coper 	";202;1011;2630
15; Boyac† ;15215;"Corrales 	";60;1651;944
15; Boyac† ;15218;"Covarach°a 	";103;2685;70
15; Boyac† ;15223;"Cubar† 	";1650;2644;8320
15; Boyac† ;15224;"Cucaita 	";43;1637;2225
15; Boyac† ;15226;"Cu°tiva 	";43;1824;22
15; Boyac† ;15238;"Duitama 	";186;115060;14132
15; Boyac† ;15244;"El Cocuy 	";253;2316;1880
15; Boyac† ;15248;"El Espino 	";70;1457;1657
15; Boyac† ;15272;"Firavitoba 	";109;2726;4205
15; Boyac† ;15276;"Floresta 	";85;1291;2004
15; Boyac† ;15293;"Gachantiv† 	";66;2770;63
15; Boyac† ;15296;"G†meza 	";88;1480;3467
15; Boyac† ;15299;"Garagoa 	";191;13312;5375
15; Boyac† ;15317;"Guacamayas 	";59;1783;87
15; Boyac† ;15322;"Guateque 	";36;8032;3087
15; Boyac† ;15325;"Guayat† 	";103;1241;2217
15; Boyac† ;15332;"GÅic†n 	";917;1483;2903
15; Boyac† ;15362;"Iza 	";54;1259;776
15; Boyac† ;15367;"Jenesano 	";59;2010;5473
15; Boyac† ;15368;"Jeric¢ 	";179;1369;2597
15; Boyac† ;15380;"La Capilla 	";57;1120;1624
15; Boyac† ;15403;"La Uvita 	";176;1313;1471
15; Boyac† ;15401;"La Victoria 	";110;-651;690
15; Boyac† ;15377;"Labranzagrande 	";625;1284;2278
15; Boyac† ;15425;"Macanal 	";199;1348;3824
15; Boyac† ;15442;"Marip° 	";160;5781;14
15; Boyac† ;15455;"Miraflores 	";258;5727;3466
15; Boyac† ;15464;"Mongua 	";365;2131;2579
15; Boyac† ;15466;"Mongu° 	";69;2409;1968
15; Boyac† ;15469;"Moniquir† 	";220;12637;10853
15; Boyac† ;15476;"Motavita 	";61;5798;19
15; Boyac† ;15480;"Muzo 	";136;5769;2790
15; Boyac† ;15491;"Nobsa 	";53;5781;10992
15; Boyac† ;15494;"Nuevo Col¢n 	";51;1210;4110
15; Boyac† ;15500;"Oicat† 	";59;2921;27
15; Boyac† ;15507;"Otanche 	";512;3818;4344
15; Boyac† ;15511;"Pachavita 	";68;2409;80
15; Boyac† ;15514;"P†ez 	";443;1492;1816
15; Boyac† ;15516;"Paipa 	";305;22125;13245
15; Boyac† ;15518;"Pajarito 	";322;1067;1395
15; Boyac† ;15522;"Panqueba 	";42;-815;845
15; Boyac† ;15531;"Pauna 	";259;2372;4982
15; Boyac† ;15533;"Paya 	";435;2623;64
15; Boyac† ;15537;"Paz de R°o 	";116;2856;1425
15; Boyac† ;15542;"Pesca 	";282;2456;4407
15; Boyac† ;15550;"Pisba 	";469;1818;10
15; Boyac† ;15572;"Puerto Boyac† 	";1472;35695;13537
15; Boyac† ;15580;"Qu°pama 	";182;1535;3545
15; Boyac† ;15599;"Ramiriqu° 	";139;4502;5773
15; Boyac† ;15600;"R†quira 	";231;2769;5417
15; Boyac† ;15621;"Rond¢n 	";251;2399;21
15; Boyac† ;15632;"Saboy† 	";246;1494;12628
15; Boyac† ;15638;"S†chica 	";62;2875;2915
15; Boyac† ;15646;"Samac† 	";160;8041;11152
15; Boyac† ;15660;"San Eduardo 	";106;-790;883
15; Boyac† ;15664;"San JosÇ de Pare 	";73;1188;3910
15; Boyac† ;15667;"San Luis de Gaceno 	";458;2607;2974
15; Boyac† ;15673;"San Mateo 	";131;1256;1937
15; Boyac† ;15676;"San Miguel de Sema 	";90;3024;46
15; Boyac† ;15681;"San Pablo de Borbur 	";193;6798;50
15; Boyac† ;15690;"Santa Mar°a 	";326;2160;1407
15; Boyac† ;15693;"Santa Rosa de Viterbo 	";107;8452;5136
15; Boyac† ;15696;"Santa Sof°a 	";78;1148;2127
15; Boyac† ;15686;"Santana 	";67;2856;5006
15; Boyac† ;15720;"Sativanorte 	";184;2148;47
15; Boyac† ;15723;"Sativasur 	";81;-755;782
15; Boyac† ;15740;"Siachoque 	";125;1358;5550
15; Boyac† ;15753;"Soat† 	";136;6594;2412
15; Boyac† ;15757;"Socha 	";264;4575;3670
15; Boyac† ;15755;"Socot† 	";600;1711;5642
15; Boyac† ;15759;"Sogamoso 	";208;118884;14832
15; Boyac† ;15761;"Somondoco 	";58;2855;82
15; Boyac† ;15762;"Sora 	";47;3106;32
15; Boyac† ;15764;"Sorac† 	";57;1751;4437
15; Boyac† ;15763;"Sotaquir† 	";288;1201;7268
15; Boyac† ;15774;"Susac¢n 	";193;2702;55
15; Boyac† ;15776;"Sutamarch†n 	";102;2420;3932
15; Boyac† ;15778;"Sutatenza 	";41;4289;16
15; Boyac† ;15790;"Tasco 	";167;1822;4084
15; Boyac† ;15798;"Tenza 	";51;1266;2630
15; Boyac† ;15804;"Tiban† 	";121;2066;7233
15; Boyac† ;15806;"Tibasosa 	";94;4827;8836
15; Boyac† ;15808;"Tinjac† 	";79;3386;32
15; Boyac† ;15810;"Tipacoque 	";72;1048;2307
15; Boyac† ;15814;"Toca 	";165;4627;4441
15; Boyac† ;15816;"TogÅ° 	";118;4369;51
15; Boyac† ;15820;"T¢paga 	";37;1206;2565
15; Boyac† ;15822;"Tota 	";314;1061;4275
15; Boyac† ;15001;"Tunja 	";118;175150;7678
15; Boyac† ;15832;"Tunungua 	";73;1522;85
15; Boyac† ;15835;"TurmequÇ 	";106;2299;3978
15; Boyac† ;15837;"Tuta 	";165;2722;5907
15; Boyac† ;15839;"Tutaz† 	";135;2043;36
15; Boyac† ;15842;"Èmbita 	";158;1312;6389
15; Boyac† ;15861;"Ventaquemada 	";159;3015;13398
15; Boyac† ;15407;"Villa de Leyva 	";128;8839;8472
15; Boyac† ;15879;"Viracach† 	";64;2817;47
15; Boyac† ;15897;"Zetaquira 	";226;1355;3361
17; Caldas ;17013;"Aguadas 	";482;12783;10895
17; Caldas ;17042;"Anserma 	";206;22370;15323
17; Caldas ;17050;"Aranzazu 	";151;7395;3449
17; Caldas ;17088;"Belalc†zar 	";114;5183;5758
17; Caldas ;17174;"Chinchin† 	";112;47837;5858
17; Caldas ;17272;"Filadelfia 	";191;4481;7230
17; Caldas ;17380;"La Dorada 	";500;67067;8976
17; Caldas ;17388;"La Merced 	";364;2473;3570
17; Caldas ;17001;"Manizales 	";571;434006;24436
17; Caldas ;17433;"Manzanares 	";244;11190;7090
17; Caldas ;17442;"Marmato 	";41;1506;7913
17; Caldas ;17444;"Marquetalia 	";163;7220;6639
17; Caldas ;17446;"Marulanda 	";417;2520;94
17; Caldas ;17486;"Neira 	";350;12866;8825
17; Caldas ;17495;"Norcasia 	";223;4381;1914
17; Caldas ;17513;"P†cora 	";265;8225;7518
17; Caldas ;17524;"Palestina 	";116;5894;10215
17; Caldas ;17541;"Pensilvania 	";513;8882;11413
17; Caldas ;17614;"Riosucio 	";429;21128;32258
17; Caldas ;17616;"Risaralda 	";108;4853;6004
17; Caldas ;17653;"Salamina 	";403;12323;7600
17; Caldas ;17662;"Saman† 	";809;7128;13385
17; Caldas ;17665;"San JosÇ 	";53;1574;3476
17; Caldas ;17777;"Sup°a 	";122;15294;14877
17; Caldas ;17867;"Victoria 	";507;4917;5717
17; Caldas ;17873;"Villamar°a 	";461;61498;7787
17; Caldas ;17877;"Viterbo 	";110;11324;1880
18; Caquet† ;18029;"Albania 	";417;2233;2305
18; Caquet† ;18094;"BelÇn de los Andaquies 	";1180;7286;4256
18; Caquet† ;18150;"Cartagena del Chair† 	";12860;17157;15007
18; Caquet† ;18205;"Curillo 	";459;5658;2367
18; Caquet† ;18247;"El Doncello 	";1250;14022;5885
18; Caquet† ;18256;"El Paujil 	";1338;9636;9429
18; Caquet† ;18001;"Florencia 	";2292;157923;20717
18; Caquet† ;18410;"La Monta§ita 	";1484;2945;12222
18; Caquet† ;18460;"Morelia 	";465;2151;1717
18; Caquet† ;18479;"Puerto Mil†n 	";1243;1230;9046
18; Caquet† ;18592;"Puerto Rico 	";2790;15445;11686
18; Caquet† ;18610;"San JosÇ del Fragua 	";598;7045;6480
18; Caquet† ;18753;"San Vicente del Cagu†n 	";21923;26326;27978
18; Caquet† ;18756;"Solano 	";41635;3124;8753
18; Caquet† ;18785;"Solita 	";611;3991;2560
18; Caquet† ;18860;"Valpara°so 	";1218;2506;4771
19; Cauca ;19022;"Almaguer 	";320;1058;17557
19; Cauca ;19050;"Argelia 	";655;2410;24818
19; Cauca ;19075;"Balboa 	";402;5308;16645
19; Cauca ;19100;"Bol°var 	";755;4507;33378
19; Cauca ;19110;"Buenos Aires 	";410;32491;336
19; Cauca ;19130;"Cajib°o 	";747;1655;42218
19; Cauca ;19137;"Caldono 	";379;1634;41150
19; Cauca ;19142;"Caloto 	";397;5066;25878
19; Cauca ;19212;"Corinto 	";302;12634;13419
19; Cauca ;19256;"El Tambo 	";3280;2316;52748
19; Cauca ;19290;"Florencia 	";56;1197;4235
19; Cauca ;19300;"GuachenÇ 	";392;6542;13960
19; Cauca ;19318;"Guap° 	";2681;14104;14259
19; Cauca ;19355;"Inz† 	";1258;29917;239
19; Cauca ;19364;"Jambal¢ 	";254;1727;17292
19; Cauca ;19392;"La Sierra 	";217;1686;9226
19; Cauca ;19397;"La Vega 	";494;24978;257
19; Cauca ;19418;"L¢pez de Micay 	";3241;1672;17720
19; Cauca ;19450;"Mercaderes 	";827;5856;17797
19; Cauca ;19455;"Miranda 	";189;18501;14360
19; Cauca ;19473;"Morales 	";265;1961;39096
19; Cauca ;19513;"Padilla 	";100;4491;5742
19; Cauca ;19517;"P†ez 	";1852;2212;45665
19; Cauca ;19532;"Pat°a 	";723;13580;24817
19; Cauca ;19533;"Piamonte 	";1148;2129;7355
